"","X1","X2","X3"
"40692","andrea-rodgers","1371589711227","crunchbase"
"40693","wallace-doolin","1371589713462","crunchbase"
"40694","jaime-pereira","1371589715433","crunchbase"
"40695","jodi-gaines","1371589717493","crunchbase"
"40696","gregory-house","1371589719522","crunchbase"
"40697","anand-agarawala","1371589721808","crunchbase"
"40698","anderson-criativo","1371589723721","crunchbase"
"40699","jinsheng-xu","1371589725592","crunchbase"
"40700","jinghua-zhang","1371589728367","crunchbase"
"40701","matt-bellemare","1371589730258","crunchbase"
"40702","matt-stodder","1371589732401","crunchbase"
"40703","dan-denney","1371589740959","crunchbase"
"40704","charlie-oflaherty","1371589749711","crunchbase"
"40705","dan-mccabe","1371589753016","crunchbase"
"40706","ian-crasta","1371589755216","crunchbase"
"40707","cameron-collie","1371589756664","crunchbase"
"40708","alec-doughty","1371589759541","crunchbase"
"40709","marc-devidts","1371589761552","crunchbase"
"40710","romina-espinosa","1371589763273","crunchbase"
"40711","greg-munson","1371589765449","crunchbase"
"40712","gene","1371589771597","crunchbase"
"40713","dvir-doron","1371589773055","crunchbase"
"40714","sarit-zeidner","1371589775059","crunchbase"
"40715","ohad-samet","1371589776835","crunchbase"
"40716","yaron-goldberg","1371589787173","crunchbase"
"40717","david-hayden","1371589792072","crunchbase"
"40718","remi-vespa","1371589794300","crunchbase"
"40719","john-linney","1371589798757","crunchbase"
"40720","jason-west","1371589803911","crunchbase"
"40721","robert-hambrecht","1371589818641","crunchbase"
"40722","william-ryan","1371589821194","crunchbase"
"40723","thomas-j-gill","1371589823890","crunchbase"
"40724","gary-brunner","1371589825898","crunchbase"
"40725","jim-doherty","1371589827950","crunchbase"
"40726","james-d-burchetta","1371589830349","crunchbase"
"40727","david-m-rainey","1371589832361","crunchbase"
"40728","ren-samson","1371589834216","crunchbase"
"40729","fred-khosravi","1371589836202","crunchbase"
"40730","jim-fortune","1371589838557","crunchbase"
"40731","joe-caston","1371589840649","crunchbase"
"40732","john-c-frank","1371589842604","crunchbase"
"40733","gary-graham","1371589844641","crunchbase"
"40734","kunal-shah","1371589850268","crunchbase"
"40735","evan-klinger","1371589853457","crunchbase"
"40736","david-starkweather","1371589855893","crunchbase"
"40737","john-pettitt","1371589858537","crunchbase"
"40738","john-pettitt-2","1371589861815","crunchbase"
"40739","gourab-basu","1371589872236","crunchbase"
"40740","cuneyt-tamam","1371589874156","crunchbase"
"40741","vachan-kudmule","1371589876146","crunchbase"
"40742","ravi-desai","1371589877842","crunchbase"
"40743","dennis-pegden","1371589879757","crunchbase"
"40744","david-sturrock","1371589882342","crunchbase"
"40745","mary-m-kirsch","1371589884354","crunchbase"
"40746","craig-holland","1371589886142","crunchbase"
"40747","eric-kelly","1371589888025","crunchbase"
"40748","geoff-barrall","1371589890057","crunchbase"
"40749","kurt-l-kalbfleisch","1371589891994","crunchbase"
"40750","scott-button","1371589894045","crunchbase"
"40751","matt-cooke","1371589896060","crunchbase"
"40752","sarah-wood","1371589897971","crunchbase"
"40753","steve-filler","1371589899730","crunchbase"
"40754","chris-sealey","1371589901801","crunchbase"
"40755","david-burwen","1371589903591","crunchbase"
"40756","ian-patrick-sobieski","1371589905512","crunchbase"
"40757","juan-navarro","1371589907265","crunchbase"
"40758","on-anong-aufranc","1371589909936","crunchbase"
"40759","chandan-kumar","1371589912286","crunchbase"
"40760","roger-barry-2","1371589914463","crunchbase"
"40761","ralf-gordon-jahns","1371589916330","crunchbase"
"40762","markus-pohl","1371589918395","crunchbase"
"40763","dan-behm","1371589920480","crunchbase"
"40764","david-sauter","1371589923562","crunchbase"
"40765","taisuke-fukuno","1371589925611","crunchbase"
"40766","dirk-gewert","1371589928363","crunchbase"
"40767","steve-gardner","1371589930107","crunchbase"
"40768","rowan-gardner","1371589932096","crunchbase"
"40769","jonathan-fallon","1371589934008","crunchbase"
"40770","guillebert-de-dorlodot","1371589935898","crunchbase"
"40771","michael-whitworth","1371589937799","crunchbase"
"40772","caroline-edmondson","1371589940160","crunchbase"
"40773","tony-smith","1371589942076","crunchbase"
"40774","david-hobart","1371589943907","crunchbase"
"40775","anne-brennan","1371589950088","crunchbase"
"40776","scott-mendel","1371589952095","crunchbase"
"40777","reuben-kerben","1371589959460","crunchbase"
"40778","andrei-volgin","1371589961368","crunchbase"
"40779","philipp-rogge","1371589963331","crunchbase"
"40780","george-lynch","1371589965205","crunchbase"
"40781","julie-hartigan","1371589967379","crunchbase"
"40782","rita-joseph","1371589969371","crunchbase"
"40783","janna-soltero","1371589971093","crunchbase"
"40784","george-saines","1371589973178","crunchbase"
"40785","scott-erickson","1371589975126","crunchbase"
"40786","nicholas-winter","1371589976941","crunchbase"
"40787","rob-abbott","1371589979307","crunchbase"
"40788","mason-yarnell","1371589984312","crunchbase"
"40789","robert-w-pullman","1371589986704","crunchbase"
"40790","mark-w-legg","1371589988827","crunchbase"
"40791","jeff-mandelbaum","1371589994175","crunchbase"
"40792","giles-crouch","1371589996330","crunchbase"
"40793","robert-snell","1371589998466","crunchbase"
"40794","jason-collier","1371590000751","crunchbase"
"40795","ehren-maedge","1371590003380","crunchbase"
"40796","scott-loughmiller","1371590005404","crunchbase"
"40797","alan-hahn","1371590007711","crunchbase"
"40798","rick-thau","1371590009971","crunchbase"
"40799","dan-aquilano","1371590012097","crunchbase"
"40800","jason-ling-2","1371590019117","crunchbase"
"40801","stefan-gromoll","1371590022456","crunchbase"
"40802","kenneth-lanzetta","1371590024416","crunchbase"
"40803","joerg-stimmer","1371590026246","crunchbase"
"40804","joerg-junge","1371590029079","crunchbase"
"40805","robert-martignoni","1371590034306","crunchbase"
"40806","jon-pastor","1371590038939","crunchbase"
"40807","shaun-harding","1371590041460","crunchbase"
"40808","marvin-mctaw","1371590045377","crunchbase"
"40809","eric-lamar-rivers","1371590047539","crunchbase"
"40810","shruti-challa","1371590049827","crunchbase"
"40811","amara-humphry","1371590051973","crunchbase"
"40812","chris-baclig","1371590053845","crunchbase"
"40813","eric-ma","1371590055689","crunchbase"
"40814","josh-barkin","1371590057982","crunchbase"
"40815","curt-rawley","1371590060598","crunchbase"
"40816","robert-a-kittler","1371590062598","crunchbase"
"40817","david-chen-5","1371590064691","crunchbase"
"40818","anand-m-joseph","1371590066616","crunchbase"
"40819","david-e-hershberg","1371590068811","crunchbase"
"40820","keith-a-hall","1371590070777","crunchbase"
"40821","andrew-c-melfi","1371590072919","crunchbase"
"40822","eric-david-benari","1371590078773","crunchbase"
"40823","kain-tietzel","1371590081003","crunchbase"
"40824","elmar-platzer","1371590085149","crunchbase"
"40825","mark-levin-2","1371590087410","crunchbase"
"40826","joel-kaplan","1371590089666","crunchbase"
"40827","sandy-steier","1371590094811","crunchbase"
"40828","brad-kayton-2","1371590098912","crunchbase"
"40829","tim-root","1371590100653","crunchbase"
"40830","rachely-esman","1371590102858","crunchbase"
"40831","karl-bohlin","1371590104711","crunchbase"
"40832","g-c-reddy","1371590106573","crunchbase"
"40833","paul-degueuse","1371590108224","crunchbase"
"40834","ernesto-funes","1371590113549","crunchbase"
"40835","henrik-kanekrans","1371590115625","crunchbase"
"40836","david-k-park","1371590117483","crunchbase"
"40837","ariel-ozick","1371590118793","crunchbase"
"40838","steven-johns","1371590122581","crunchbase"
"40839","edward-j-zore","1371590124487","crunchbase"
"40840","john-e-schlifske","1371590125777","crunchbase"
"40841","cdric-lcureuil","1371590129448","crunchbase"
"40842","ray-zhao","1371590131529","crunchbase"
"40843","nicky-thorne","1371590133352","crunchbase"
"40844","mike-vaughan","1371590135016","crunchbase"
"40845","valerio-nappi","1371590141457","crunchbase"
"40846","valerio-mezzanotti","1371590143727","crunchbase"
"40847","juan-lopez-valcarcel","1371590146014","crunchbase"
"40848","lee-bradshaw","1371590150198","crunchbase"
"40849","james-noone","1371590152900","crunchbase"
"40850","andrew-mirsky","1371590161271","crunchbase"
"40851","nate-bagley","1371590164064","crunchbase"
"40852","audrey-lejeune","1371590165435","crunchbase"
"40853","scott-oppliger","1371590169957","crunchbase"
"40854","derrek-a-harter","1371590172014","crunchbase"
"40855","bobby-kellogg","1371590173744","crunchbase"
"40856","isaak-karaev","1371590179923","crunchbase"
"40857","john-mahoney-2","1371590185733","crunchbase"
"40858","dana-toland","1371590187671","crunchbase"
"40859","nathaniel-cohen","1371590191864","crunchbase"
"40860","scott-d-yelich","1371590193928","crunchbase"
"40861","tyler-love","1371590195943","crunchbase"
"40862","santosh-kumar","1371590204935","crunchbase"
"40863","jeff-tierney","1371590209643","crunchbase"
"40864","alex-lin","1371590211543","crunchbase"
"40865","sander-hartlage","1371590213720","crunchbase"
"40866","ye-li","1371590215598","crunchbase"
"40867","brian-helfrich","1371590217298","crunchbase"
"40868","raymond-colletti","1371590227651","crunchbase"
"40869","ryan-daniels","1371590230007","crunchbase"
"40870","ronald-rodriguez","1371590232043","crunchbase"
"40871","craig-poulton","1371590234131","crunchbase"
"40872","dana-chen","1371590242909","crunchbase"
"40873","alex-marcu","1371590245784","crunchbase"
"40874","blagoy-savov","1371590248106","crunchbase"
"40875","slobodan-miskovic","1371590250051","crunchbase"
"40876","dr-john-farley","1371590252015","crunchbase"
"40877","murray-nesbitt","1371590254219","crunchbase"
"40878","pavel-shurikov","1371590256116","crunchbase"
"40879","bryan-berg","1371590258236","crunchbase"
"40880","bryan-de-lottinville","1371590261085","crunchbase"
"40881","kate-duff","1371590265306","crunchbase"
"40882","avi-willinger","1371590267226","crunchbase"
"40883","nimrod-cohen","1371590270074","crunchbase"
"40884","courtlandt-gates","1371590271926","crunchbase"
"40885","ujjal-kohli","1371590274066","crunchbase"
"40886","charles-ju","1371590276351","crunchbase"
"40887","eric-liaw","1371590278780","crunchbase"
"40888","eric-peng","1371590281164","crunchbase"
"40889","henry-teng","1371590283035","crunchbase"
"40890","john-morris-2","1371590285410","crunchbase"
"40891","jon-kossow","1371590287383","crunchbase"
"40892","joanne-lang","1371590289189","crunchbase"
"40893","les-yeamans","1371590291069","crunchbase"
"40894","rick-frey","1371590292787","crunchbase"
"40895","matthieu-aussaguel","1371590294742","crunchbase"
"40896","rob-mcintosh","1371590300099","crunchbase"
"40897","peter-severin","1371590305861","crunchbase"
"40898","rahul-aggarwal","1371590307762","crunchbase"
"40899","avinash-misra","1371590309767","crunchbase"
"40900","manish-garg","1371590312091","crunchbase"
"40901","vinay-kumar-shukla","1371590314015","crunchbase"
"40902","rene-schena","1371590316182","crunchbase"
"40903","todd-martinsky","1371590318174","crunchbase"
"40904","christian-birk","1371590320431","crunchbase"
"40905","mette-lykke","1371590322840","crunchbase"
"40906","jakob-jnck","1371590324518","crunchbase"
"40907","thomas-stilling-ambus","1371590326521","crunchbase"
"40908","michael-holman","1371590328466","crunchbase"
"40909","harry-e-gruber","1371590330324","crunchbase"
"40910","thomas-e-darcy","1371590332179","crunchbase"
"40911","barrett-bready","1371590345073","crunchbase"
"40912","jens-finkhaeuser","1371590347303","crunchbase"
"40913","dirk-schwartz","1371590352622","crunchbase"
"40914","tim-stracke","1371590354423","crunchbase"
"40915","faheem-hasnain","1371590357355","crunchbase"
"40916","daniel-hinton","1371590359990","crunchbase"
"40917","adam-bowen","1371590361780","crunchbase"
"40918","matthew-schneider","1371590363688","crunchbase"
"40919","steve-yankovich","1371590365478","crunchbase"
"40920","jonny-cottone","1371590372127","crunchbase"
"40921","michael-stewart-2","1371590374352","crunchbase"
"40922","amber-naslund","1371590376238","crunchbase"
"40923","erwan-arzur","1371590378235","crunchbase"
"40924","andrew-fletcher","1371590379485","crunchbase"
"40925","joan-foley","1371590381449","crunchbase"
"40926","dan-farino","1371590386731","crunchbase"
"40927","peter-quintas","1371590389316","crunchbase"
"40928","lee-brenner","1371590391167","crunchbase"
"40929","stephen-calvert","1371590406227","crunchbase"
"40930","john-cappiello","1371590408116","crunchbase"
"40931","guillaume-martin","1371590410766","crunchbase"
"40932","maxime-rafalimanana","1371590412876","crunchbase"
"40933","kris-young","1371590414920","crunchbase"
"40934","scott-leonard","1371590420589","crunchbase"
"40935","eric-ludwig-3","1371590424838","crunchbase"
"40936","cara-meduri","1371590431317","crunchbase"
"40937","chris-klipple","1371590433457","crunchbase"
"40938","oleg-borkov","1371590435436","crunchbase"
"40939","william-j-poleatewich-jr","1371590438211","crunchbase"
"40940","vikram-nagargoje","1371590439986","crunchbase"
"40941","rodger-desai","1371590441820","crunchbase"
"40942","mike-brody","1371590443766","crunchbase"
"40943","charlie-fote","1371590446458","crunchbase"
"40944","jenfung-lui","1371590448664","crunchbase"
"40945","lawrence-tse","1371590450656","crunchbase"
"40946","perry-chui","1371590452558","crunchbase"
"40947","robert-schrimpff","1371590454515","crunchbase"
"40948","christopher-brown-3","1371590457281","crunchbase"
"40949","richard-kennedy-3","1371590459295","crunchbase"
"40950","sean-boone","1371590461287","crunchbase"
"40951","kalani-cook","1371590463389","crunchbase"
"40952","duncan-biggs","1371590465417","crunchbase"
"40953","oscar-french","1371590467404","crunchbase"
"40954","ethan-chancer","1371590469608","crunchbase"
"40955","robert-christie","1371590475566","crunchbase"
"40956","tom-hallett","1371590477296","crunchbase"
"40957","jeremy-froehner","1371590479216","crunchbase"
"40958","sean-garrett","1371590480361","crunchbase"
"40959","steven-rosenberg","1371590482466","crunchbase"
"40960","jeff-kearl","1371590484859","crunchbase"
"40961","pehr-luedtke","1371590488343","crunchbase"
"40962","neeraj-bharadwaj","1371590490745","crunchbase"
"40963","barb-gibson","1371590492966","crunchbase"
"40964","amy-webb","1371590494854","crunchbase"
"40965","hiram-enriquez","1371590496702","crunchbase"
"40966","tiffany-shackelford","1371590498768","crunchbase"
"40967","dave-whitinger","1371590500755","crunchbase"
"40968","karen-clark","1371590503197","crunchbase"
"40969","greg-clark","1371590505143","crunchbase"
"40970","robby-valles","1371590507429","crunchbase"
"40971","sean-fox","1371590514261","crunchbase"
"40972","jeffrey-engelmann","1371590516623","crunchbase"
"40973","ramon-chen","1371590518607","crunchbase"
"40974","r-ponce","1371590520548","crunchbase"
"40975","ted-snelgrove","1371590522800","crunchbase"
"40976","tim-reeser","1371590524972","crunchbase"
"40977","joseph-may","1371590527307","crunchbase"
"40978","william-keiser","1371590529262","crunchbase"
"40979","diego-scataglini","1371590538100","crunchbase"
"40980","kevin-grandon","1371590550190","crunchbase"
